E4P1_N_ml,E4P1_N_mAU
3.233514,14.408202
3.234011,14.405284
3.234509,14.401496
3.235007,14.397933
3.235505,14.395658
3.236002,14.394616
3.2365,14.392159
3.236998,14.389015
3.237496,14.384842
3.237993,14.380751
3.238491,14.379621
3.238989,14.376872
3.239486,14.37394
3.239984,14.370501
3.240482,14.365719
3.240979,14.360394
3.241477,14.356919
3.241975,14.351369
3.242472,14.350832
3.24297,14.347089
3.243468,14.341981
3.243966,14.339483
3.244463,14.338183
3.244961,14.333593
3.245459,14.330371
3.245957,14.326715
3.246454,14.324293
3.246952,14.322865
3.24745,14.321111
3.247947,14.317236
3.248445,14.313761
3.248943,14.311547
3.24944,14.309406
3.249938,14.308387
3.250436,14.307496
3.250933,14.304284
3.251431,14.299578
3.251929,14.29639
3.252427,14.294696
3.252924,14.293138
3.253422,14.291215
3.25392,14.289646
3.254418,14.288568
3.254915,14.284529
3.255413,14.28346
3.255911,14.281857
3.256408,14.280251
3.256906,14.277333
3.257404,14.274355
3.257901,14.272212
3.258399,14.270162
3.258897,14.268231
3.259394,14.264866
3.259892,14.261948
3.26039,14.260678
3.260888,14.259908
3.261385,14.257331
3.261883,14.254009
3.262381,14.25116
3.262879,14.248131
3.263376,14.246128
3.263874,14.245253
3.264372,14.244174
3.264869,14.241717
3.265367,14.238859
3.265865,14.236515
3.266362,14.235008
3.26686,14.233687
3.267358,14.230564
3.267855,14.228373
3.268353,14.225609
3.268851,14.224288
3.269349,14.22342
3.269846,14.223237
3.270344,14.221234
3.270842,14.218989
3.27134,14.216558
3.271837,14.213983
3.272335,14.212751
3.272833,14.209251
3.27333,14.205885
3.273828,14.204131
3.274326,14.202579
3.274823,14.200482
3.275321,14.198094
3.275819,14.195162
3.276316,14.192302
3.276814,14.19049
3.277312,14.188786
3.27781,14.187239
3.278307,14.186306
3.278805,14.183912
3.279303,14.18105
3.279801,14.180228
3.280298,14.179426
3.280796,14.178398
3.281294,14.176458
3.281791,14.173922
3.282289,14.1713
3.282787,14.170835
3.283284,14.170193
3.283782,14.169909
3.28428,14.169824
3.284777,14.167428
3.285275,14.165364
3.285773,14.164397
3.286271,14.162308
3.286768,14.159686
3.287266,14.158655
3.287764,14.158573
3.288262,14.156977
3.288759,14.154382
3.289257,14.15379
3.289755,14.154313
3.290252,14.154153
3.29075,14.152533
3.291248,14.151979
3.291745,14.151841
3.292243,14.151756
3.292741,14.151375
3.293238,14.151204
3.293736,14.149979
3.294234,14.148593
3.294732,14.147736
3.295229,14.145977
3.295727,14.14383
3.296225,14.142212
3.296723,14.14028
3.29722,14.14025
3.297718,14.140792
3.298216,14.140949
3.298713,14.140541
3.299211,14.141027
3.299709,14.141258
3.300206,14.140527
3.300704,14.140748
3.301202,14.142489
3.301699,14.142508
3.302197,14.141491
3.302695,14.140632
3.303193,14.140424
3.30369,14.140054
3.304188,14.140569
3.304686,14.139949
3.305184,14.138576
3.305681,14.137279
3.306179,14.137567
3.306677,14.137879
3.307174,14.137136
3.307672,14.135999
3.30817,14.135727
3.308667,14.135994
3.309165,14.136764
3.309663,14.137886
3.31016,14.137294
3.310658,14.135098
3.311156,14.133218
3.311654,14.13241
3.312151,14.131672
3.312649,14.130421
3.313147,14.128904
3.313645,14.129831
3.314142,14.130443
3.31464,14.128722
3.315138,14.127003
3.315635,14.124882
3.316133,14.124269
3.316631,14.121974
3.317128,14.120292
3.317626,14.120152
3.318124,14.12071
3.318621,14.119813
3.319119,14.119226
3.319617,14.116665
3.320115,14.116008
3.320612,14.117658
3.32111,14.116273
3.321608,14.115424
3.322106,14.113855
3.322603,14.11369
3.323101,14.114733
3.323599,14.114698
3.324096,14.117077
3.324594,14.115565
3.325092,14.11396
3.325589,14.114182
3.326087,14.111731
3.326585,14.107668
3.327082,14.106968
3.32758,14.106318
3.328078,14.107014
3.328576,14.107557
3.329073,14.107316
3.329571,14.108579
3.330069,14.106821
3.330567,14.105433
3.331064,14.10417
3.331562,14.102188
3.33206,14.10239
3.332557,14.101313
3.333055,14.099863
3.333553,14.100722
3.33405,14.100347
3.334548,14.100806
3.335046,14.099325
3.335543,14.099311
3.336041,14.10033
3.336539,14.098551
3.337037,14.099791
3.337534,14.100765
3.338032,14.101501
3.33853,14.101188
3.339028,14.101643
3.339525,14.101962
3.340023,14.104456
3.340521,14.104266
3.341018,14.102221
3.341516,14.102562
3.342014,14.100983
3.342511,14.100279
3.343009,14.101118
3.343507,14.103421
3.344004,14.104638
3.344502,14.105685
3.345,14.107281
3.345498,14.106023
3.345995,14.106666
3.346493,14.106978
3.346991,14.104342
3.347489,14.105273
3.347986,14.104494
3.348484,14.102693
3.348982,14.101495
3.349479,14.100595
3.349977,14.102277
3.350475,14.100451
3.350972,14.099602
3.35147,14.09937
3.351968,14.099572
3.352465,14.095933
3.352963,14.09665
3.353461,14.097456
3.353959,14.097486
3.354456,14.096928
3.354954,14.097939
3.355452,14.098805
3.35595,14.097179
3.356447,14.095963
3.356945,14.095082
3.357443,14.09313
3.35794,14.094149
3.358438,14.093836
3.358936,14.092883
3.359433,14.094633
3.359931,14.094499
3.360429,14.094032
3.360926,14.094584
3.361424,14.096521
3.361922,14.09759
3.36242,14.097329
3.362917,14.097512
3.363415,14.097944
3.363913,14.098741
3.364411,14.099651
3.364908,14.10056
3.365406,14.101598
3.365904,14.101231
3.366401,14.101383
3.366899,14.101375
3.367397,14.101112
3.367894,14.099088
3.368392,14.097084
3.36889,14.097448
3.369387,14.098082
3.369885,14.098417
3.370383,14.099118
3.370881,14.098552
3.371378,14.097768
3.371876,14.097809
3.372374,14.096932
3.372872,14.09717
3.373369,14.097251
3.373867,14.096744
3.374365,14.09566
3.374862,14.094958
3.37536,14.095322
3.375858,14.096097
3.376355,14.095706
3.376853,14.0952
3.377351,14.094981
3.377848,14.095061
3.378346,14.09512
3.378844,14.095001
3.379342,14.094792
3.37984,14.095655
3.380337,14.097233
3.380835,14.098526
3.381333,14.098567
3.38183,14.098442
3.382328,14.099772
3.382826,14.100512
3.383323,14.100844
3.383821,14.101647
3.384319,14.10215
3.384816,14.102432
3.385314,14.102218
3.385812,14.103502
3.386309,14.104243
3.386807,14.104577
3.387305,14.104612
3.387803,14.104062
3.388301,14.105168
3.388798,14.106223
3.389296,14.105732
3.389794,14.104761
3.390291,14.104332
3.390789,14.103623
3.391287,14.102903
3.391784,14.10285
3.392282,14.101909
3.39278,14.100933
3.393277,14.10044
3.393775,14.100819
3.394273,14.100736
3.39477,14.100164
3.395268,14.100513
3.395766,14.100267
3.396264,14.100745
3.396762,14.102362
3.397259,14.103487
3.397757,14.102468
3.398255,14.100576
3.398752,14.099533
3.39925,14.099169
3.399748,14.098129
3.400245,14.09717
3.400743,14.09568
3.401241,14.095138
3.401738,14.096551
3.402236,14.097953
3.402734,14.098295
3.403231,14.099543
3.403729,14.100753
3.404227,14.10086
3.404725,14.101552
3.405223,14.102404
3.40572,14.102864
3.406218,14.102999
3.406716,14.103433
3.407213,14.102623
3.407711,14.102285
3.408209,14.103595
3.408706,14.103459
3.409204,14.101693
3.409702,14.100995
3.410199,14.10207
3.410697,14.102032
3.411195,14.103538
3.411692,14.104188
3.41219,14.105343
3.412688,14.105293
3.413186,14.105366
3.413684,14.105578
3.414181,14.104718
3.414679,14.104846
3.415177,14.105433
3.415674,14.105341
3.416172,14.104698
3.41667,14.105756
3.417167,14.106132
3.417665,14.106324
3.418163,14.106642
3.41866,14.107433
3.419158,14.107202
3.419656,14.106898
3.420153,14.107615
3.420651,14.107638
3.421149,14.1066
3.421647,14.10545
3.422145,14.105098
3.422642,14.10565
3.42314,14.105191
3.423638,14.107409
3.424135,14.105904
3.424633,14.106425
3.425131,14.106296
3.425628,14.106691
3.426126,14.105098
3.426624,14.104362
3.427121,14.103657
3.427619,14.102242
3.428117,14.101747
3.428614,14.101981
3.429112,14.10216
3.42961,14.10219
3.430108,14.100945
3.430606,14.10125
3.431103,14.102737
3.431601,14.10549
3.432099,14.105586
3.432596,14.10657
3.433094,14.106033
3.433592,14.10586
3.434089,14.107098
3.434587,14.108611
3.435085,14.105972
3.435582,14.107496
3.43608,14.106634
3.436578,14.107696
3.437076,14.105263
3.437573,14.106072
3.438071,14.106291
3.438569,14.10932
3.439067,14.110838
3.439564,14.113677
3.440062,14.114338
3.44056,14.113157
3.441057,14.113045
3.441555,14.111501
3.442053,14.111763
3.44255,14.11297
3.443048,14.111228
3.443546,14.109598
3.444043,14.106791
3.444541,14.108439
3.445039,14.107401
3.445537,14.107977
3.446034,14.106624
3.446532,14.106009
3.44703,14.106529
3.447528,14.108849
3.448025,14.108806
3.448523,14.107648
3.449021,14.107237
3.449518,14.110031
3.450016,14.108979
3.450514,14.109763
3.451011,14.109723
3.451509,14.109306
3.452007,14.107895
3.452504,14.109013
3.453002,14.109001
3.4535,14.109659
3.453998,14.110205
3.454495,14.110993
3.454993,14.111468
3.455491,14.113372
3.455989,14.11307
3.456486,14.114353
3.456984,14.114047
3.457482,14.114402
3.457979,14.115443
3.458477,14.116895
3.458975,14.117286
3.459472,14.117457
3.45997,14.117614
3.460468,14.118463
3.460965,14.11998
3.461463,14.121411
3.461961,14.121984
3.462459,14.123932
3.462956,14.123099
3.463454,14.123029
3.463952,14.123013
3.46445,14.122576
3.464947,14.122267
3.465445,14.123753
3.465943,14.123857
3.46644,14.125338
3.466938,14.124387
3.467436,14.124623
3.467933,14.124706
3.468431,14.125782
3.468929,14.125663
3.469426,14.125401
3.469924,14.125038
3.470422,14.125113
3.47092,14.125873
3.471417,14.12702
3.471915,14.127486
3.472413,14.126331
3.472911,14.127172
3.473408,14.127415
3.473906,14.127045
3.474404,14.12639
3.474901,14.125745
3.475399,14.125485
3.475897,14.126584
3.476394,14.126871
3.476892,14.127386
3.47739,14.12875
3.477887,14.129584
3.478385,14.128753
3.478883,14.127047
3.479381,14.125709
3.479878,14.125942
3.480376,14.125305
3.480874,14.123974
3.481372,14.12248
3.481869,14.122998
3.482367,14.123649
3.482865,14.122066
3.483362,14.120104
3.48386,14.118649
3.484358,14.118699
3.484855,14.118905
3.485353,14.117483
3.485851,14.11688
3.486348,14.117472
3.486846,14.117798
3.487344,14.117482
3.487842,14.11764
3.488339,14.117403
3.488837,14.116344
3.489335,14.115626
3.489833,14.114671
3.49033,14.113861
3.490828,14.114454
3.491326,14.114512
3.491823,14.114804
3.492321,14.114919
3.492819,14.114944
3.493316,14.116834
3.493814,14.118313
3.494312,14.118005
3.494809,14.117861
3.495307,14.11799
3.495805,14.119218
3.496303,14.120977
3.4968,14.122074
3.497298,14.122716
3.497796,14.123129
3.498294,14.122973
3.498791,14.121289
3.499289,14.12119
3.499787,14.12188
3.500284,14.122134
3.500782,14.121099
3.50128,14.121672
3.501777,14.12186
3.502275,14.122495
3.502773,14.122695
3.50327,14.12307
3.503768,14.124748
3.504266,14.126027
3.504764,14.127341
3.505261,14.128615
3.505759,14.128098
3.506257,14.128297
3.506755,14.127954
3.507252,14.128216
3.50775,14.1301
3.508248,14.130071
3.508745,14.12901
3.509243,14.127632
3.509741,14.128096
3.510238,14.128638
3.510736,14.129094
3.511234,14.129892
3.511731,14.128594
3.512229,14.128263
3.512727,14.127307
3.513225,14.128181
3.513722,14.129515
3.51422,14.130132
3.514718,14.129213
3.515216,14.130602
3.515713,14.131787
3.516211,14.132083
3.516709,14.132293
3.517206,14.132009
3.517704,14.131747
3.518202,14.132919
3.518699,14.131972
3.519197,14.132322
3.519695,14.132403
3.520192,14.132093
3.52069,14.131926
3.521188,14.132503
3.521686,14.133843
3.522183,14.134892
3.522681,14.133698
3.523179,14.133681
3.523677,14.13368
3.524174,14.134808
3.524672,14.136699
3.52517,14.136415
3.525667,14.137306
3.526165,14.136531
3.526663,14.134988
3.52716,14.133758
3.527658,14.133711
3.528156,14.131061
3.528653,14.13131
3.529151,14.130581
3.529649,14.129375
3.530147,14.130119
3.530644,14.12982
3.531142,14.127905
3.53164,14.129007
3.532138,14.128534
3.532635,14.128709
3.533133,14.126728
3.533631,14.128174
3.534128,14.126635
3.534626,14.126296
3.535124,14.127414
3.535621,14.126897
3.536119,14.126577
3.536617,14.125411
3.537114,14.124207
3.537612,14.12511
3.53811,14.125731
3.538608,14.127424
3.539105,14.127218
3.539603,14.127573
3.540101,14.128759
3.540599,14.131746
3.541096,14.130435
3.541594,14.129314
3.542092,14.128716
3.542589,14.131227
3.543087,14.133339
3.543585,14.133484
3.544082,14.135184
3.54458,14.136067
3.545078,14.136313
3.545575,14.13977
3.546073,14.138391
3.546571,14.140289
3.547069,14.139381
3.547566,14.139862
3.548064,14.13948
3.548562,14.140558
3.54906,14.140447
3.549557,14.140983
3.550055,14.139905
3.550553,14.139631
3.55105,14.13821
3.551548,14.13947
3.552046,14.14086
3.552543,14.141436
3.553041,14.140616
3.553539,14.140737
3.554036,14.140612
3.554534,14.14166
3.555032,14.137931
3.55553,14.134448
3.556027,14.134243
3.556525,14.133802
3.557023,14.134013
3.557521,14.131703
3.558018,14.128754
3.558516,14.129606
3.559014,14.127548
3.559511,14.126921
3.560009,14.125176
3.560507,14.126471
3.561004,14.12648
3.561502,14.126575
3.562,14.126203
3.562497,14.127568
3.562995,14.128574
3.563493,14.128494
3.563991,14.127371
3.564488,14.128166
3.564986,14.125923
3.565484,14.125042
3.565982,14.123858
3.566479,14.125442
3.566977,14.125474
3.567475,14.125356
3.567972,14.125984
3.56847,14.12486
3.568968,14.123644
3.569465,14.122008
3.569963,14.122897
3.570461,14.124039
3.570958,14.123237
3.571456,14.122911
3.571954,14.123047
3.572452,14.124098
3.572949,14.123146
3.573447,14.122367
3.573945,14.122504
3.574443,14.122998
3.57494,14.121308
3.575438,14.12024
3.575936,14.120102
3.576433,14.120426
3.576931,14.11963
3.577429,14.118386
3.577926,14.118958
3.578424,14.119847
3.578922,14.120169
3.579419,14.118669
3.579917,14.117848
3.580415,14.118609
3.580913,14.119638
3.58141,14.120865
3.581908,14.121061
3.582406,14.122082
3.582904,14.122918
3.583401,14.121586
3.583899,14.12009
3.584397,14.119758
3.584894,14.120102
3.585392,14.120135
3.58589,14.120366
3.586387,14.12065
3.586885,14.120861
3.587383,14.121572
3.58788,14.12219
3.588378,14.122339
3.588876,14.12255
3.589374,14.123204
3.589871,14.123934
3.590369,14.12371
3.590867,14.123474
3.591365,14.123994
3.591862,14.125709
3.59236,14.127161
3.592858,14.126298
3.593355,14.125176
3.593853,14.125482
3.594351,14.126778
3.594848,14.127344
3.595346,14.127937
3.595844,14.129501
3.596341,14.131257
3.596839,14.132953
3.597337,14.133171
3.597835,14.132042
3.598332,14.131348
3.59883,14.130759
3.599328,14.130491
3.599826,14.130047
3.600323,14.129013
3.600821,14.128846
3.601319,14.129855
3.601816,14.130344
3.602314,14.130955
3.602812,14.131888
3.603309,14.133252
3.603807,14.13341
3.604305,14.132784
3.604802,14.132607
3.6053,14.133842
3.605798,14.13386
3.606296,14.132952
3.606793,14.132509
3.607291,14.131293
3.607789,14.130759
3.608287,14.132255
3.608784,14.133784
3.609282,14.133323
3.60978,14.132298
3.610277,14.133141
3.610775,14.133141
3.611273,14.1343
3.61177,14.135195
3.612268,14.13659
3.612766,14.137568
3.613263,14.137194
3.613761,14.136017
3.614259,14.136389
3.614757,14.13613
3.615254,14.135667
3.615752,14.133776
3.61625,14.132827
3.616748,14.131199
3.617245,14.129644
3.617743,14.129888
3.618241,14.130714
3.618738,14.131206
3.619236,14.131136
3.619734,14.132234
3.620231,14.132121
3.620729,14.131636
3.621227,14.131433
3.621724,14.132507
3.622222,14.134462
3.62272,14.134787
3.623218,14.134348
3.623715,14.133662
3.624213,14.133284
3.624711,14.131978
3.625209,14.131543
3.625706,14.131454
3.626204,14.132032
3.626702,14.13017
3.627199,14.130157
3.627697,14.130663
3.628195,14.130916
3.628692,14.131845
3.62919,14.133181
3.629688,14.135818
3.630185,14.136252
3.630683,14.136809
3.631181,14.136153
3.631679,14.135803
3.632176,14.136233
3.632674,14.1358
3.633172,14.13585
3.63367,14.134685
3.634167,14.133582
3.634665,14.133921
3.635163,14.132094
3.63566,14.133136
3.636158,14.135703
3.636656,14.134305
3.637153,14.133723
3.637651,14.135741
3.638149,14.136055
3.638646,14.137499
3.639144,14.136853
3.639642,14.137421
3.64014,14.135789
3.640637,14.135777
3.641135,14.136916
3.641633,14.135539
3.642131,14.134089
3.642628,14.134192
3.643126,14.131655
3.643624,14.133856
3.644121,14.133319
3.644619,14.1318
3.645117,14.13259
3.645614,14.13158
3.646112,14.130212
3.64661,14.13113
3.647107,14.127451
3.647605,14.127814
3.648103,14.127266
3.648601,14.125675
3.649099,14.126444
3.649596,14.127616
3.650094,14.125424
3.650592,14.12335
3.651089,14.122252
3.651587,14.123108
3.652085,14.124931
3.652582,14.127118
3.65308,14.127811
3.653578,14.127602
3.654075,14.128202
3.654573,14.127072
3.655071,14.126001
3.655568,14.128261
3.656066,14.127358
3.656564,14.129202
3.657062,14.130486
3.65756,14.131276
3.658057,14.129922
3.658555,14.129887
3.659053,14.130375
3.65955,14.13332
3.660048,14.133017
3.660546,14.134887
3.661043,14.133711
3.661541,14.135182
3.662039,14.133393
3.662536,14.134065
3.663034,14.137097
3.663532,14.138718
3.664029,14.137444
3.664527,14.136738
3.665025,14.135824
3.665523,14.13603
3.666021,14.136056
3.666518,14.1373
3.667016,14.137704
3.667514,14.139539
3.668011,14.13789
3.668509,14.137303
3.669007,14.136209
3.669504,14.135547
3.670002,14.134216
