E4P1_R_ml,E4P1_R_mAU
5.752922,14.157631
5.753419,14.157506
5.753918,14.158928
5.754417,14.160862
5.754915,14.159543
5.755414,14.161212
5.755912,14.16096
5.75641,14.159459
5.756909,14.158438
5.757408,14.158813
5.757905,14.160627
5.758404,14.160209
5.758903,14.162858
5.759401,14.163589
5.7599,14.162097
5.760398,14.161084
5.760896,14.160896
5.761395,14.158566
5.761894,14.158497
5.762392,14.158554
5.76289,14.159636
5.763389,14.15897
5.763887,14.157083
5.764386,14.15617
5.764884,14.156155
5.765382,14.157404
5.765881,14.158235
5.76638,14.157161
5.766878,14.156846
5.767376,14.156117
5.767875,14.153732
5.768373,14.153621
5.768872,14.155209
5.769371,14.155693
5.769868,14.156013
5.770367,14.154968
5.770866,14.156635
5.771364,14.154428
5.771863,14.153443
5.772361,14.153219
5.772859,14.152199
5.773358,14.152427
5.773857,14.153597
5.774354,14.153417
5.774853,14.153501
5.775352,14.152326
5.77585,14.154738
5.776349,14.15608
5.776847,14.157668
5.777345,14.158301
5.777844,14.157849
5.778343,14.156543
5.778841,14.154679
5.779339,14.153374
5.779838,14.153478
5.780336,14.154774
5.780835,14.156199
5.781333,14.156435
5.781831,14.156714
5.78233,14.15696
5.782829,14.157439
5.783327,14.156471
5.783825,14.154757
5.784324,14.15556
5.784822,14.156669
5.785321,14.157248
5.78582,14.156784
5.786317,14.156754
5.786816,14.156549
5.787315,14.155053
5.787813,14.155049
5.788311,14.154402
5.78881,14.153111
5.789308,14.153018
5.789807,14.153779
5.790306,14.154647
5.790803,14.15502
5.791302,14.156677
5.791801,14.15791
5.792299,14.157526
5.792798,14.156343
5.793296,14.155106
5.793794,14.154928
5.794293,14.154942
5.794792,14.154881
5.79529,14.15377
5.795788,14.153187
5.796287,14.152867
5.796785,14.152568
5.797284,14.151992
5.797782,14.15303
5.79828,14.153795
5.798779,14.153185
5.799278,14.153948
5.799776,14.154912
5.800274,14.153754
5.800773,14.153606
5.801271,14.154326
5.80177,14.154431
5.802269,14.153154
5.802766,14.151623
5.803265,14.15232
5.803764,14.152283
5.804262,14.150951
5.80476,14.150987
5.805259,14.151181
5.805757,14.151036
5.806256,14.151324
5.806755,14.150912
5.807252,14.150542
5.807751,14.152605
5.80825,14.153826
5.808748,14.155364
5.809247,14.155071
5.809745,14.154328
5.810243,14.152905
5.810742,14.152796
5.811241,14.152777
5.811738,14.154013
5.812237,14.154092
5.812736,14.155293
5.813234,14.154884
5.813733,14.152988
5.814231,14.152512
5.814729,14.1536
5.815228,14.154368
5.815727,14.153455
5.816225,14.153933
5.816723,14.156136
5.817222,14.157025
5.81772,14.159309
5.818219,14.160234
5.818717,14.159495
5.819215,14.160603
5.819714,14.161471
5.820213,14.159298
5.820711,14.159613
5.821209,14.159062
5.821708,14.157957
5.822206,14.157894
5.822705,14.157907
5.823204,14.157551
5.823701,14.157673
5.8242,14.155097
5.824699,14.155929
5.825197,14.157802
5.825696,14.158878
5.826194,14.160344
5.826692,14.159129
5.827191,14.157805
5.82769,14.159758
5.828187,14.159908
5.828686,14.160542
5.829185,14.159084
5.829683,14.158064
5.830182,14.156725
5.83068,14.154143
5.831178,14.154027
5.831677,14.152186
5.832176,14.15165
5.832674,14.151621
5.833172,14.152185
5.833671,14.152016
5.834169,14.152299
5.834668,14.152126
5.835166,14.154405
5.835664,14.154849
5.836163,14.154605
5.836662,14.154512
5.83716,14.15747
5.837658,14.157134
5.838157,14.155227
5.838655,14.154352
5.839154,14.15567
5.839653,14.155931
5.84015,14.155619
5.840649,14.153665
5.841148,14.1527
5.841646,14.152783
5.842144,14.154324
5.842643,14.156265
5.843141,14.160076
5.84364,14.161433
5.844139,14.163802
5.844636,14.164395
5.845135,14.164837
5.845634,14.165397
5.846132,14.165521
5.846631,14.166489
5.847129,14.168404
5.847627,14.168192
5.848126,14.1689
5.848625,14.169609
5.849123,14.169623
5.849621,14.168187
5.85012,14.168624
5.850618,14.167894
5.851117,14.168139
5.851615,14.168306
5.852113,14.169503
5.852612,14.169853
5.853111,14.170637
5.853609,14.170462
5.854107,14.169826
5.854606,14.169099
5.855104,14.167418
5.855603,14.165241
5.856102,14.163349
5.856599,14.162283
5.857098,14.162124
5.857597,14.162233
5.858095,14.162282
5.858593,14.160791
5.859092,14.159638
5.85959,14.159178
5.860089,14.158283
5.860588,14.157966
5.861085,14.157269
5.861584,14.156779
5.862083,14.155589
5.862581,14.154137
5.86308,14.155541
5.863578,14.155856
5.864076,14.154354
5.864575,14.154234
5.865074,14.153944
5.865571,14.153226
5.86607,14.153316
5.866569,14.153112
5.867067,14.152472
5.867566,14.151312
5.868064,14.151161
5.868562,14.152994
5.869061,14.154248
5.86956,14.154038
5.870058,14.152773
5.870556,14.152395
5.871055,14.153402
5.871553,14.153842
5.872052,14.153696
5.87255,14.152839
5.873048,14.152891
5.873547,14.154182
5.874046,14.154757
5.874544,14.155869
5.875042,14.157965
5.875541,14.157303
5.876039,14.156347
5.876538,14.15648
5.877037,14.155944
5.877534,14.156125
5.878033,14.157225
5.878532,14.157686
5.87903,14.157838
5.879529,14.158664
5.880027,14.159799
5.880525,14.160183
5.881024,14.159007
5.881523,14.157958
5.88202,14.157803
5.882519,14.158395
5.883018,14.159865
5.883516,14.160446
5.884015,14.16178
5.884513,14.161133
5.885011,14.162679
5.88551,14.162918
5.886009,14.1612
5.886507,14.161047
5.887005,14.161605
5.887504,14.161052
5.888002,14.159916
5.888501,14.159603
5.888999,14.160107
5.889497,14.160528
5.889996,14.162477
5.890495,14.160797
5.890993,14.160747
5.891491,14.160087
5.89199,14.16139
5.892488,14.159325
5.892987,14.16124
5.893486,14.16237
5.893983,14.162864
5.894482,14.163752
5.894981,14.164547
5.895479,14.162898
5.895977,14.163322
5.896476,14.162512
5.896974,14.162734
5.897473,14.160552
5.897972,14.160732
5.898469,14.160101
5.898968,14.158484
5.899467,14.159053
5.899965,14.158818
5.900464,14.158266
5.900962,14.15877
5.90146,14.159452
5.901959,14.159216
5.902458,14.156713
5.902956,14.15841
5.903454,14.156192
5.903953,14.158426
5.904451,14.155964
5.90495,14.157735
5.905448,14.15541
5.905946,14.155535
5.906445,14.154567
5.906944,14.154016
5.907442,14.152016
5.90794,14.152544
5.908439,14.150846
5.908937,14.150084
5.909436,14.15232
5.909935,14.153243
5.910432,14.155232
5.910931,14.157913
5.91143,14.158378
5.911928,14.158339
5.912426,14.159931
5.912925,14.161043
5.913423,14.160552
5.913922,14.159337
5.914421,14.157899
5.914918,14.158877
5.915417,14.158796
5.915915,14.162347
5.916414,14.16301
5.916913,14.165352
5.91741,14.164453
5.917909,14.164959
5.918408,14.165794
5.918906,14.167331
5.919405,14.166148
5.919903,14.166939
5.920401,14.165541
5.9209,14.166112
5.921399,14.167406
5.921896,14.164823
5.922395,14.164178
5.922894,14.161665
5.923392,14.159985
5.923891,14.159781
5.924389,14.158727
5.924887,14.158134
5.925386,14.157828
5.925885,14.157869
5.926383,14.160085
5.926881,14.164014
5.92738,14.163603
5.927878,14.163662
5.928377,14.162189
5.928875,14.161042
5.929373,14.158571
5.929872,14.159325
5.930371,14.158113
5.930869,14.15735
5.931367,14.157926
5.931866,14.158172
5.932364,14.158645
5.932863,14.160552
5.933362,14.160363
5.933859,14.159705
5.934358,14.160358
5.934857,14.161511
5.935355,14.163256
5.935853,14.164373
5.936352,14.163712
5.93685,14.163864
5.937349,14.16411
5.937848,14.163593
5.938345,14.164365
5.938844,14.165205
5.939343,14.163218
5.939841,14.161816
5.94034,14.16223
5.940838,14.161862
5.941336,14.160005
5.941835,14.159134
5.942334,14.158863
5.942832,14.157526
5.94333,14.156125
5.943829,14.15495
5.944327,14.154277
5.944826,14.153739
5.945324,14.153204
5.945822,14.153444
5.946321,14.153497
5.94682,14.153446
5.947318,14.153799
5.947816,14.153164
5.948315,14.151817
5.948813,14.152715
5.949312,14.154319
5.949811,14.152864
5.950308,14.152516
5.950807,14.151567
5.951306,14.149862
5.951804,14.149513
5.952302,14.148898
5.952801,14.148448
5.953299,14.147384
5.953798,14.147614
5.954297,14.149283
5.954794,14.149904
5.955293,14.150976
5.955792,14.152369
5.95629,14.152159
5.956789,14.151152
5.957287,14.151234
5.957785,14.151738
5.958284,14.152579
5.958783,14.153613
5.95928,14.15288
5.959779,14.151181
5.960278,14.150695
5.960776,14.151498
5.961275,14.149397
5.961773,14.147169
5.962271,14.148743
5.96277,14.14758
5.963269,14.148229
5.963767,14.149231
5.964265,14.148091
5.964764,14.147909
5.965262,14.146619
5.965761,14.147225
5.966259,14.146959
5.966757,14.146568
5.967256,14.147938
5.967755,14.149884
5.968253,14.150729
5.968751,14.150907
5.96925,14.152308
5.969748,14.153902
5.970247,14.153483
5.970746,14.151567
5.971243,14.150332
5.971742,14.151424
5.972241,14.152412
5.972739,14.15181
5.973238,14.151121
5.973736,14.152116
5.974234,14.15105
5.974733,14.150909
5.975232,14.151021
5.975729,14.15099
5.976228,14.150996
5.976727,14.151143
5.977225,14.152009
5.977724,14.152616
5.978222,14.152925
5.97872,14.15195
5.979219,14.151417
5.979718,14.151445
5.980216,14.150557
5.980714,14.148933
5.981213,14.148036
5.981711,14.147064
5.98221,14.146309
5.982708,14.147309
5.983206,14.146342
5.983705,14.146927
5.984204,14.147046
5.984702,14.146405
5.9852,14.147791
5.985699,14.149634
5.986197,14.149919
5.986696,14.150986
5.987195,14.150555
5.987692,14.151354
5.988191,14.150371
5.98869,14.149649
5.989188,14.149999
5.989686,14.15037
5.990185,14.149968
5.990683,14.151863
5.991182,14.151584
5.991681,14.151215
5.992178,14.151353
5.992677,14.150376
5.993176,14.149836
5.993674,14.150396
5.994173,14.150935
5.994671,14.149486
5.995169,14.148208
5.995668,14.147283
5.996167,14.147963
5.996665,14.147509
5.997163,14.146283
5.997662,14.146205
5.99816,14.145677
5.998659,14.144503
5.999157,14.144672
5.999655,14.146881
6.000154,14.147789
6.000653,14.147708
6.001151,14.14881
6.001649,14.149959
6.002148,14.149683
6.002646,14.148765
6.003145,14.146894
6.003644,14.147332
6.004141,14.149971
6.00464,14.149739
6.005139,14.150322
6.005637,14.149699
6.006135,14.150885
6.006634,14.150795
6.007132,14.152046
6.007631,14.153595
6.00813,14.154184
6.008627,14.153096
6.009126,14.151589
6.009625,14.150843
6.010123,14.151511
6.010622,14.151262
6.01112,14.152336
6.011618,14.151748
6.012117,14.150405
6.012616,14.15014
6.013113,14.150338
6.013612,14.149648
6.014111,14.150022
6.014609,14.151273
6.015108,14.152638
6.015606,14.153529
6.016104,14.154847
6.016603,14.154413
6.017102,14.154148
6.0176,14.153239
6.018098,14.152396
6.018597,14.151794
6.019095,14.153915
6.019594,14.154923
6.020092,14.154922
6.02059,14.156432
6.021089,14.158369
6.021588,14.159784
6.022086,14.161396
6.022584,14.161397
6.023083,14.161052
6.023581,14.16082
6.02408,14.161622
6.024579,14.16179
6.025076,14.161625
6.025575,14.161527
6.026074,14.161308
6.026572,14.16034
6.027071,14.158933
6.027569,14.158857
6.028067,14.159199
6.028566,14.157945
6.029065,14.157607
6.029562,14.1576
6.030061,14.157403
6.03056,14.158554
6.031058,14.158574
6.031557,14.158455
6.032055,14.157439
6.032553,14.1553
6.033052,14.154401
6.033551,14.154447
6.034049,14.154783
6.034547,14.15429
6.035046,14.153345
6.035544,14.153494
6.036043,14.153235
6.036541,14.152913
6.037039,14.152686
6.037538,14.152935
6.038037,14.153368
6.038535,14.153804
6.039033,14.154252
6.039532,14.154411
6.04003,14.154645
6.040529,14.154333
6.041028,14.155284
6.041525,14.156179
6.042024,14.156062
6.042523,14.157109
6.043021,14.157173
6.043519,14.156528
6.044018,14.157787
6.044516,14.155541
6.045015,14.157647
6.045514,14.158998
6.046011,14.158236
6.04651,14.157325
6.047009,14.156209
6.047507,14.156256
6.048006,14.156997
6.048504,14.156573
6.049002,14.158884
6.049501,14.158297
6.05,14.159077
6.050498,14.159487
6.050996,14.160075
6.051495,14.159136
6.051993,14.157317
6.052492,14.157981
6.05299,14.1567
6.053488,14.156308
6.053987,14.15353
6.054486,14.151737
6.054984,14.152007
6.055482,14.152853
6.055981,14.153737
6.056479,14.151642
6.056978,14.153267
6.057477,14.154428
6.057974,14.154921
6.058473,14.153419
6.058972,14.154841
6.05947,14.154894
6.059968,14.155186
6.060467,14.155795
6.060965,14.154554
6.061464,14.153198
6.061963,14.154074
6.06246,14.153306
6.062959,14.152131
6.063458,14.151583
6.063956,14.153203
6.064455,14.156528
6.064953,14.154934
6.065451,14.155677
6.06595,14.156889
6.066449,14.156563
6.066947,14.157314
6.067445,14.156263
6.067944,14.155642
6.068442,14.155284
6.068941,14.155023
6.069439,14.152855
6.069937,14.150084
6.070436,14.149262
6.070935,14.151796
6.071433,14.151429
6.071931,14.151619
6.07243,14.152413
6.072928,14.151585
6.073427,14.152045
6.073925,14.153111
6.074423,14.154096
6.074922,14.154842
6.075421,14.15592
6.075919,14.156647
6.076417,14.154541
6.076916,14.153372
6.077414,14.155353
6.077913,14.155951
6.078412,14.154654
6.078909,14.156609
6.079408,14.155715
6.079907,14.155978
6.080405,14.155298
6.080904,14.154316
6.081402,14.153821
6.0819,14.154085
6.082399,14.154634
6.082898,14.155037
6.083395,14.15463
6.083894,14.1549
6.084393,14.154813
6.084891,14.154234
6.08539,14.154297
6.085888,14.155503
6.086386,14.153062
6.086885,14.153007
6.087384,14.152701
6.087882,14.153284
6.08838,14.153625
6.088879,14.154221
6.089377,14.154416
6.089876,14.153951
6.090374,14.153288
6.090872,14.153986
6.091371,14.153344
6.09187,14.153981
6.092368,14.15374
6.092866,14.154453
6.093365,14.155026
6.093863,14.156074
6.094362,14.15681
6.094861,14.157326
6.095358,14.158568
6.095857,14.158508
6.096356,14.15828
6.096854,14.158473
6.097353,14.1585
6.097851,14.158525
6.098349,14.158004
6.098848,14.15718
6.099347,14.156435
6.099844,14.156198
6.100343,14.15533
6.100842,14.153037
6.10134,14.152221
6.101839,14.152308
6.102337,14.151341
6.102835,14.151234
6.103334,14.151915
6.103833,14.152576
6.104331,14.153343
6.104829,14.1533
6.105328,14.153808
6.105826,14.154599
6.106325,14.155615
6.106823,14.155861
6.107321,14.15511
6.10782,14.153857
6.108319,14.153229
6.108817,14.15347
6.109315,14.152833
6.109814,14.152321
6.110312,14.152818
6.110811,14.153125
6.11131,14.153753
6.111807,14.153593
6.112306,14.153231
6.112805,14.153749
6.113303,14.154389
6.113801,14.155711
6.1143,14.156573
6.114798,14.15621
6.115297,14.155567
6.115796,14.154745
6.116293,14.154655
6.116792,14.155415
6.117291,14.157131
6.117789,14.156745
6.118288,14.155651
6.118786,14.154868
6.119284,14.156157
6.119783,14.157123
6.120282,14.156932
6.12078,14.156426
6.121278,14.155734
6.121777,14.156628
6.122275,14.156764
6.122774,14.156236
6.123272,14.155716
6.12377,14.155551
6.124269,14.156209
6.124768,14.155554
6.125266,14.155096
6.125764,14.157638
6.126263,14.156633
6.126761,14.155432
6.12726,14.156509
6.127759,14.158554
6.128256,14.157732
6.128755,14.157442
6.129254,14.156984
6.129752,14.156205
6.13025,14.157176
6.130749,14.158965
6.131247,14.158167
6.131746,14.156706
6.132245,14.156857
6.132742,14.158045
6.133241,14.158834
6.13374,14.158842
6.134238,14.15836
6.134737,14.15918
6.135235,14.160861
6.135733,14.161436
6.136232,14.1618
6.136731,14.163232
6.137228,14.162633
6.137727,14.163867
6.138226,14.160679
6.138724,14.161608
6.139223,14.161963
6.139721,14.162743
6.140219,14.161234
6.140718,14.16221
6.141217,14.15994
6.141715,14.160932
6.142213,14.160497
6.142712,14.160494
6.14321,14.158797
6.143709,14.159472
6.144207,14.159184
6.144705,14.159757
6.145204,14.158255
6.145703,14.158351
6.146201,14.158527
6.146699,14.159513
6.147198,14.158287
6.147696,14.157285
6.148195,14.157703
6.148694,14.157848
6.149191,14.157098
6.14969,14.156502
6.150189,14.157758
6.150687,14.157859
6.151186,14.158713
6.151684,14.157617
6.152182,14.15748
6.152681,14.156556
6.15318,14.155223
6.153677,14.157098
6.154176,14.15994
6.154675,14.15867
6.155173,14.158246
6.155672,14.156923
6.15617,14.157419
6.156668,14.156779
6.157167,14.156283
6.157666,14.154873
6.158164,14.155074
6.158662,14.154727
6.159161,14.154833
6.159659,14.153721
6.160158,14.153971
6.160656,14.154014
6.161154,14.154166
6.161653,14.154732
6.162152,14.15358
6.16265,14.153247
6.163148,14.152126
6.163647,14.150851
6.164145,14.150756
6.164644,14.150262
6.165143,14.149585
6.16564,14.14874
6.166139,14.146625
6.166638,14.144549
6.167136,14.145529
6.167634,14.147004
6.168133,14.14711
6.168631,14.146718
6.16913,14.147956
6.169629,14.148927
6.170126,14.149282
6.170625,14.148725
6.171124,14.147721
6.171622,14.148001
6.172121,14.148585
6.172619,14.148507
6.173117,14.147136
6.173616,14.146609
6.174115,14.146988
6.174613,14.147667
6.175111,14.148084
6.17561,14.148181
6.176108,14.148712
6.176607,14.148403
6.177105,14.14912
6.177603,14.150475
6.178102,14.152718
6.178601,14.15429
6.179099,14.155309
6.179597,14.154079
6.180096,14.153283
6.180594,14.154468
6.181093,14.155409
6.181592,14.154707
6.182089,14.154819
6.182588,14.154975
6.183087,14.154516
6.183585,14.155052
6.184083,14.155275
6.184582,14.155643
6.18508,14.156448
6.185579,14.157227
6.186078,14.158646
6.186575,14.159536
6.187074,14.158964
6.187573,14.158346
6.188071,14.159132
6.18857,14.160656
6.189068,14.160964
6.189566,14.160932
6.190065,14.161245
